author,author_bio,author_gender,author_location,dailymotion_views,date,displayed_name,domain_url,engagement,external_author_id,external_id,external_provider,facebook_likes,facebook_shares,fluency_level,full_text,language,num_comments,num_followers,porn_level,post_type,reach,reply_to_author,reply_to_tweet_id,Sentiment,source_alexa_pageviews,source_alexa_unique_visitors,source_city,source_continent,source_country,source_country_code,source_name,source_region,source_type_detail,source_type_general,spam_level,tags_customer,tags_internal,title,trending_score,twitter_likes,twitter_shares,url,vkontakte_likes,vkontakte_shares,word_count,youtube_dislikes,youtube_likes,youtube_views,num_reposts,num_likes,official,outlier_author,outlier_text,sponsorship,HCP,topic,sentiment_positive,sentiment_negative,sentiment_neutral,key_content_text,sentiment
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-06 16:27:32+00:00,"Ritcha Saxena, MD",http://twitter.com/,88.0,,1.3356219075263242e+18,,0.0,0.0,,RT @DavidSteensma: #ASH20 Plenary Session this morning. I feel a little badly for this year's speakers/introducers. Walking from green room…,en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,83.0,5.0,https://twitter.com/RitchaSaxena/statuses/1335621907526324224,0.0,0.0,,0.0,0.0,0.0,5.0,83.0,False,False,False,False,True,Thought Leadership,0.0,0.0,1.0,RT @DavidSteensma: #ASH20 Plenary Session this morning. I feel a little badly for this year's speakers/introducers. Walking from green room…,true
Margybargy,"Retired psychotherapist, rapidly turning into her mother, deeply annoyed by injustice and stupidity.",,London UK,,2020-12-06 19:27:04+00:00,Margybargy,http://twitter.com/,68.0,,1.3356670911611576e+18,,0.0,0.0,,RT @JanssenEMEA: What is CAR-T therapy? Watch this 3D VR video to learn more about how this innovative technology is being used to tackle #…,en,0.0,2175.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,55.0,13.0,https://twitter.com/Margybargy/statuses/1335667091161157634,0.0,0.0,,0.0,0.0,0.0,13.0,55.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,RT @JanssenEMEA: What is CAR-T therapy? Watch this 3D VR video to learn more about how this innovative technology is being used to tackle #…,false
JerroldLevy,"Critical care physician in CTICU @DukeMedSchool, interested in coagulation, bleeding, inflammation-also oenophile and foody. Tweets are my own (≠medical advice)",,"Durham, North Carolina",,2020-12-06 17:55:17+00:00,"Jerrold Levy, MD",http://twitter.com/,29.0,,1.335643993636475e+18,,0.0,0.0,,RT @AyeshaNZia: A call for collaboration from @MiddeldorpS #COVID19 Thrombosis AC trials #ASH20 https://t.co/RDTmrMp76D,en,0.0,1755.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,23.0,6.0,https://twitter.com/JerroldLevy/statuses/1335643993636474887,0.0,0.0,,0.0,0.0,0.0,6.0,23.0,False,False,False,False,True,Collaboration,0.0,0.0,1.0,RT @AyeshaNZia: A call for collaboration from @MiddeldorpS #COVID19 Thrombosis AC trials #ASH20 https://t.co/RDTmrMp76D,true
JudithTrotman1,Kiwi-Australian mother of 6. Haematologist. Passions: clinical trials research as integral to quality medical care; gender equality; All Blacks. Opinions my own,,"Sydney, New South Wales",,2020-12-07 20:26:36+00:00,Judith Trotman,http://twitter.com/,57.0,,1.3360444597676524e+18,,0.0,0.0,,"RT @tobyeyre82: .@anthonymatomd et al
LOXO-305
170 R/R #CLL pts
phase I/II
non-covalent reversible BTKi
3 prior lines, 4 in prior BTKi
v hi…",en,0.0,1612.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,52.0,5.0,https://twitter.com/JudithTrotman1/statuses/1336044459767652352,0.0,0.0,,0.0,0.0,0.0,5.0,52.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @tobyeyre82: .@anthonymatomd et al
LOXO-305
170 R/R #CLL pts
phase I/II
non-covalent reversible BTKi
3 prior lines, 4 in prior BTKi
v hi…",true
ShakiraG_MBBS,BC Geriatrician + Hematologist + Oncologist. Assistant Professor + Clinical Researcher UNC-CH #geriheme #gerionc #mmsm #BlackWomanInMedicine. Tweets=my views,,"North Carolina, USA",,2020-12-07 22:07:43+00:00,Dr. Shakira J Grant MBBS,http://twitter.com/,0.0,,1.336069905754411e+18,,0.0,0.0,,#ASH20 Dr @DiMengyang presents data from an analysis of a Medicare-OASIS linked dataset👇 for OAs with DLBCL: severe… https://t.co/ZYpjen8N3f,en,0.0,340.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/ShakiraG_MBBS/statuses/1336069905754411011,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Insurance Coverage,0.0,0.0,1.0,#ASH20 Dr @DiMengyang presents data from an analysis of a Medicare-OASIS linked dataset👇 for OAs with DLBCL: severe… https://t.co/ZYpjen8N3f,true
AzizNazhaMD,"Practice Manager at Amazon Web Services, Physician, #Programmer, #DataScientist, interested in the Digital Transformation of Healthcare",,Cleveland Clinic,,2020-12-07 16:24:15+00:00,Aziz Nazha,http://twitter.com/,3.0,,1.3359834689253786e+18,,0.0,0.0,,The conclusions of Molecular landscape of Our #AI algorithm to predict MDS diagnosis from CBC and mutational data o… https://t.co/EA46kauNg1,en,0.0,2087.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,3.0,https://twitter.com/AzizNazhaMD/statuses/1335983468925378560,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,False,False,False,False,True,Diagnostic Tools,0.0,0.0,1.0,The conclusions of Molecular landscape of Our #AI algorithm to predict MDS diagnosis from CBC and mutational data o… https://t.co/EA46kauNg1,true
AnnaSureda5,"Haematologist interested in lymphoid malignancies, stem cell transplantation and CART cells. #CART #BMT #lymphomas #immunotherapy #WomenInMedicine",,"Barcelona, Spain",,2020-12-07 06:36:19+00:00,Anna Sureda,http://twitter.com/,43.0,,1.3358355127797924e+18,,0.0,0.0,,RT @MediHumdani: Pembro GVD: Outstanding data. Nearly 100% CR rates in relapsed classical HL @CMoskowitzMD #lymsm #ASH20,en,0.0,658.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,32.0,11.0,https://twitter.com/AnnaSureda5/statuses/1335835512779792384,0.0,0.0,,0.0,0.0,0.0,11.0,32.0,False,False,False,False,True,Diagnosis Progression,1.0,0.0,0.0,RT @MediHumdani: Pembro GVD: Outstanding data. Nearly 100% CR rates in relapsed classical HL @CMoskowitzMD #lymsm #ASH20,true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-07 21:32:36+00:00,"Ritcha Saxena, MD",http://twitter.com/,11.0,,1.336061069001945e+18,,0.0,0.0,,RT @andreahgreif: Dr Stein @sloan_kettering presents data from @LLSusa #beataml study showing strong results for enasidenib in older newly…,en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,8.0,3.0,https://twitter.com/RitchaSaxena/statuses/1336061069001945091,0.0,0.0,,0.0,0.0,0.0,3.0,8.0,False,False,False,False,True,Disease Advocacy,0.0,0.0,1.0,RT @andreahgreif: Dr Stein @sloan_kettering presents data from @LLSusa #beataml study showing strong results for enasidenib in older newly…,false
YaleCancer,Yale Cancer Center is a collaboration between renowned cancer researchers and physicians at Yale University and Smilow Cancer Hospital.,,"New Haven, Connecticut",,2020-12-07 16:13:51+00:00,Yale Cancer Center,http://twitter.com/,0.0,,1.3359808545695457e+18,,0.0,0.0,,"Tune in to virtual #ASH20 today at Noon. @YaleCancer Dr. Thomas Prebet reports on ""Risk Groups in a Phase 3 Study o… https://t.co/dRPeg7bbYs",en,0.0,9957.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/YaleCancer/statuses/1335980854569545731,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,FDA Approval,0.0,0.0,1.0,"Tune in to virtual #ASH20 today at Noon. @YaleCancer Dr. Thomas Prebet reports on ""Risk Groups in a Phase 3 Study o… https://t.co/dRPeg7bbYs",true
DocHutchings,Haemato-oncologist. Clinical researcher. Mostly lymphoma and phase 1 haematology studies.,,,,2020-12-06 22:36:44+00:00,Martin Hutchings,http://twitter.com/,23.0,,1.3357148213005148e+18,,0.0,0.0,,"RT @lymphomahub: CONGRESS | #ASH20 |@DocHutchings, @Rigshospitalet, presents the data from a phase I/II study evaluating the SC bispecific…",en,0.0,284.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,18.0,5.0,https://twitter.com/DocHutchings/statuses/1335714821300514818,0.0,0.0,,0.0,0.0,0.0,5.0,18.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @lymphomahub: CONGRESS | #ASH20 |@DocHutchings, @Rigshospitalet, presents the data from a phase I/II study evaluating the SC bispecific…",true
pb10_bmt,"MD, DM, Assistant Professor,
Clinical Hematology-Oncology, and Stem Cell Transplantation at DMC Ludhiana, Punjab.  Lifelong student!!",,"Punjab, India",,2020-12-05 07:10:00+00:00,Suvir Singh,http://twitter.com/,0.0,,1.3351192123820155e+18,,0.0,0.0,,Higher stage and frailty associated with higher infection risk in new patients with MM treated with novel agents.… https://t.co/8aHVXYhZ7d,en,0.0,919.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/pb10_bmt/statuses/1335119212382015489,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Side Effects,0.0,0.0,1.0,Higher stage and frailty associated with higher infection risk in new patients with MM treated with novel agents.… https://t.co/8aHVXYhZ7d,true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-06 16:11:32+00:00,"Ritcha Saxena, MD",http://twitter.com/,7.0,,1.3356178817662935e+18,,0.0,0.0,,RT @SaudiLeukemia: CPX-351 + Ven : Phase II study . Dr Tapan Kadia from @MDAndersonNews MDACC.  #ASH20  #ASH2020 https://t.co/Aou1OOAwKs,en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,3.0,4.0,https://twitter.com/RitchaSaxena/statuses/1335617881766293504,0.0,0.0,,0.0,0.0,0.0,4.0,3.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,RT @SaudiLeukemia: CPX-351 + Ven : Phase II study . Dr Tapan Kadia from @MDAndersonNews MDACC.  #ASH20  #ASH2020 https://t.co/Aou1OOAwKs,true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-06 21:20:33+00:00,"Ritcha Saxena, MD",http://twitter.com/,6.0,,1.335695649195651e+18,,0.0,0.0,,"RT @hemedoc: #ASH20 #leusm Sasaki: IZKF1del can be subtyped by site of deletion, which lead to either haploinsufficiency or dominant negati…",en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,3.0,3.0,https://twitter.com/RitchaSaxena/statuses/1335695649195651077,0.0,0.0,,0.0,0.0,0.0,3.0,3.0,False,False,False,False,True,Insurance Coverage,0.0,0.0,1.0,"RT @hemedoc: #ASH20 #leusm Sasaki: IZKF1del can be subtyped by site of deletion, which lead to either haploinsufficiency or dominant negati…",true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-06 21:09:13+00:00,"Ritcha Saxena, MD",http://twitter.com/,62.0,,1.3356927961629614e+18,,0.0,0.0,,"RT @DrMiguelPerales: Busy day today for @sloan_kettering investigators at @ASH_hematology #ASH20 Check out the schedule for talks, oral pre…",en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,50.0,12.0,https://twitter.com/RitchaSaxena/statuses/1335692796162961408,0.0,0.0,,0.0,0.0,0.0,12.0,50.0,False,False,False,False,True,Financial Performance,0.0,0.0,1.0,"RT @DrMiguelPerales: Busy day today for @sloan_kettering investigators at @ASH_hematology #ASH20 Check out the schedule for talks, oral pre…",false
DrSStern,Consultant Haematologist. Interested in haemato-oncology in general and multiple myeloma in particular.,,,,2020-12-05 18:11:11+00:00,Simon Stern,http://twitter.com/,0.0,,1.3352856043645297e+18,,0.0,0.0,,Superb review of the treatment of AL amyloidosis by Giovanni Palladini in the #ASH20 educational programme. #mmsm https://t.co/yG6dfa4ROF,en,0.0,185.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/DrSStern/statuses/1335285604364529668,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Disease Advocacy,1.0,0.0,0.0,Superb review of the treatment of AL amyloidosis by Giovanni Palladini in the #ASH20 educational programme. #mmsm https://t.co/yG6dfa4ROF,true
jason_wollmuth,"Interventional cardiologist, CTO/CHIP operator, avid Oregon Duck fan, husband, father",,"Lake Oswego, OR",,2020-10-15 01:52:22+00:00,Jason Wollmuth,http://twitter.com/,31.0,,1.3165574972437012e+18,,0.0,0.0,,"RT @DrSethdb: #TCTConnect #TCT2020 Abstracts out-all at once
RESTORE-EF investigators present high risk PCI supported with Impella #Protect…",en,0.0,2255.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,22.0,9.0,https://twitter.com/jason_wollmuth/statuses/1316557497243701254,0.0,0.0,,0.0,0.0,0.0,9.0,22.0,False,False,False,False,True,Financial Performance,0.0,0.0,1.0,"RT @DrSethdb: #TCTConnect #TCT2020 Abstracts out-all at once
RESTORE-EF investigators present high risk PCI supported with Impella #Protect…",true
JuanAlderuccio,Hematologist-Oncologist | Lymphoma Physician @SylvesterCancer | University of Miami,,"Miami, FL",,2020-11-08 18:19:37+00:00,Juan P. Alderuccio,http://twitter.com/,8.0,,1.325503254877397e+18,,0.0,0.0,,"RT @CwynKate: Prognosis/Outcomes in #HIV-#Burkitt #lymphoma:US and UK Collaborative Analysis n=249
Med CD4 217
CODOX-M 60%/DA-EPOCH 25% (+R…",en,0.0,83.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,6.0,2.0,https://twitter.com/JuanAlderuccio/statuses/1325503254877396998,0.0,0.0,,0.0,0.0,0.0,2.0,6.0,False,False,False,False,True,Collaboration,0.0,0.0,1.0,"RT @CwynKate: Prognosis/Outcomes in #HIV-#Burkitt #lymphoma:US and UK Collaborative Analysis n=249
Med CD4 217
CODOX-M 60%/DA-EPOCH 25% (+R…",true
BroeckelmannPJ,"MD @UKKoeln & Physician Scientist Postdoc @MPIAGE. Hemato-Oncology. Lymphoma. Immunotherapies. DNA damage. Personal opinion, RT/like ≠ endorsement.",,"Cologne, Germany",,2020-11-22 06:35:28+00:00,Paul Bröckelmann,http://twitter.com/,71.0,,1.3303994805422694e+18,,0.0,0.0,,"RT @graham74GC: Mehta-Shah et al 
12 academic centres, retrospec study allogeneic Tx for PTCL
- 508 pts med 51y
- mostly relapsed, most RIC…",en,0.0,243.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,59.0,12.0,https://twitter.com/BroeckelmannPJ/statuses/1330399480542269441,0.0,0.0,,0.0,0.0,0.0,12.0,59.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,"RT @graham74GC: Mehta-Shah et al 
12 academic centres, retrospec study allogeneic Tx for PTCL
- 508 pts med 51y
- mostly relapsed, most RIC…",true
UrviShahMD,Oncologist and researcher on Myeloma service @sloan_kettering. Interested in nutrition for cancer and immune therapies. Views are my own,,"New York, NY",,2020-11-22 20:42:43+00:00,Urvi Shah,http://twitter.com/,0.0,,1.3306126988082463e+18,,0.0,0.0,,DREAMM-2 phase 2 study was published by @SagarLonialMD et al. in Lancet Oncol 2019. We will see 1 year outcomes at… https://t.co/np1POJdgbt,en,0.0,1227.0,,,0.0,UrviShahMD,1.330612694387454e+18,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/UrviShahMD/statuses/1330612698808246283,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,DREAMM-2 phase 2 study was published by @SagarLonialMD et al. in Lancet Oncol 2019. We will see 1 year outcomes at… https://t.co/np1POJdgbt,true
UrviShahMD,Oncologist and researcher on Myeloma service @sloan_kettering. Interested in nutrition for cancer and immune therapies. Views are my own,,"New York, NY",,2020-11-22 20:03:22+00:00,Urvi Shah,http://twitter.com/,1.0,,1.3306027972267172e+18,,0.0,0.0,,"AMG-701 - Updates @ASH_hematology by Harrison et al. @SLentzsch Phase 1 study, 75 patients, ORR 36% at 3-12mg dose,… https://t.co/kuacuDGmmm",en,0.0,1227.0,,,0.0,UrviShahMD,1.3306027953308918e+18,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/UrviShahMD/statuses/1330602797226717189,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"AMG-701 - Updates @ASH_hematology by Harrison et al. @SLentzsch Phase 1 study, 75 patients, ORR 36% at 3-12mg dose,… https://t.co/kuacuDGmmm",false
UrviShahMD,Oncologist and researcher on Myeloma service @sloan_kettering. Interested in nutrition for cancer and immune therapies. Views are my own,,"New York, NY",,2020-11-22 20:42:45+00:00,Urvi Shah,http://twitter.com/,0.0,,1.3306127054142218e+18,,0.0,0.0,,"Belamaf Pom Dex - phase 1 part 1, 35 patients, ORR 86%, Trudel et al. to be presented at #ASH20 Promising efficacy… https://t.co/LoJfmQipBM",en,0.0,1227.0,,,0.0,UrviShahMD,1.3306127032961516e+18,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/UrviShahMD/statuses/1330612705414221826,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"Belamaf Pom Dex - phase 1 part 1, 35 patients, ORR 86%, Trudel et al. to be presented at #ASH20 Promising efficacy… https://t.co/LoJfmQipBM",true
UrviShahMD,Oncologist and researcher on Myeloma service @sloan_kettering. Interested in nutrition for cancer and immune therapies. Views are my own,,"New York, NY",,2020-11-22 20:42:46+00:00,Urvi Shah,http://twitter.com/,0.0,,1.3306127087781233e+18,,0.0,0.0,,"MEDI2228 Another BCMA ADC with less corneal toxicity - 82 patients, MTD 0.14 mg/kg q3w, ORR 61%, mDOR NR, photophob… https://t.co/OZq2yS9UXJ",en,0.0,1227.0,,,0.0,UrviShahMD,1.3306127054142218e+18,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/UrviShahMD/statuses/1330612708778123279,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"MEDI2228 Another BCMA ADC with less corneal toxicity - 82 patients, MTD 0.14 mg/kg q3w, ORR 61%, mDOR NR, photophob… https://t.co/OZq2yS9UXJ",true
MDAndersonNews,"The official account of MD Anderson Cancer Center, a leader in cancer care, cancer research and the fight to #EndCancer. Appointments available: 1-877-632-6789.",,"Houston, TX",,2020-11-22 17:53:01+00:00,MD Anderson Cancer Center,http://twitter.com/,5.0,,1.330569993189208e+18,,0.0,0.0,,"When multiple myeloma relapsed after chemotherapy, a stem cell transplant and targeted therapy, Beth Norris is back… https://t.co/OlOsDYIi5H",en,0.0,114120.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,5.0,https://twitter.com/MDAndersonNews/statuses/1330569993189208064,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,"When multiple myeloma relapsed after chemotherapy, a stem cell transplant and targeted therapy, Beth Norris is back… https://t.co/OlOsDYIi5H",true
TapKadia,"Tapan Kadia, MD 
- Leukemia Doc at MD Anderson Cancer Center 
 Leukemia, clinical/translational research.  Views, posts and opinions shared are my own.",,"Houston, TX",,2020-11-22 22:51:24+00:00,Tapan Kadia,http://twitter.com/,11.0,,1.3306450841451151e+18,,0.0,0.0,,RT @doctorpemm: #ASH20 || Implications of #RAS Mutational Status in Subsets of Patients with Newly Diagnosed Acute Myeloid Leukemia (AML) a…,en,0.0,2499.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,8.0,3.0,https://twitter.com/TapKadia/statuses/1330645084145115139,0.0,0.0,,0.0,0.0,0.0,3.0,8.0,False,False,False,False,True,Diagnostic Tools,0.0,0.0,1.0,RT @doctorpemm: #ASH20 || Implications of #RAS Mutational Status in Subsets of Patients with Newly Diagnosed Acute Myeloid Leukemia (AML) a…,true
UrviShahMD,Oncologist and researcher on Myeloma service @sloan_kettering. Interested in nutrition for cancer and immune therapies. Views are my own,,"New York, NY",,2020-11-22 20:03:27+00:00,Urvi Shah,http://twitter.com/,0.0,,1.3306028164952924e+18,,0.0,0.0,,"Talquetamab - first GPRC5D bispecific, phase 1, 137 patients, IV ORR 78%, SC ORR 67%, CRS 47%, NT 5%. Another very… https://t.co/B8dxOww09E",en,0.0,1227.0,,,0.0,UrviShahMD,1.3306028123723612e+18,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/UrviShahMD/statuses/1330602816495292421,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"Talquetamab - first GPRC5D bispecific, phase 1, 137 patients, IV ORR 78%, SC ORR 67%, CRS 47%, NT 5%. Another very… https://t.co/B8dxOww09E",true
UrviShahMD,Oncologist and researcher on Myeloma service @sloan_kettering. Interested in nutrition for cancer and immune therapies. Views are my own,,"New York, NY",,2020-11-22 20:03:28+00:00,Urvi Shah,http://twitter.com/,0.0,,1.330602821335593e+18,,0.0,0.0,,BCFR4350A - FcRH5 bispecific. Phase 1 study ORR 52% at all dose levels. More data to be presented at #ASH20… https://t.co/IqTM7ev4uY,en,0.0,1227.0,,,0.0,UrviShahMD,1.3306028164952924e+18,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/UrviShahMD/statuses/1330602821335592969,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,BCFR4350A - FcRH5 bispecific. Phase 1 study ORR 52% at all dose levels. More data to be presented at #ASH20… https://t.co/IqTM7ev4uY,false
Transplant_Doc,Stem Cell Transplant physician and clinical researcher at MD Anderson Cancer Center; special interest in myeloma. Opinions expressed are my own,,,,2020-11-10 18:48:49+00:00,Muzaffar Qazilbash,http://twitter.com/,12.0,,1.3262353788654633e+18,,0.0,0.0,,"RT @szusmani: 6/7
TOP 5 CLINICAL PHASE 2/3 Newly Diagnosed #ASH20SU #ASH20 #mmsm
-GRIFFIN Update (https://t.co/UBT5mcwA7Y)
-EMN02/HO95 Upda…",en,0.0,5455.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,10.0,2.0,https://twitter.com/Transplant_Doc/statuses/1326235378865463296,0.0,0.0,,0.0,0.0,0.0,2.0,10.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @szusmani: 6/7
TOP 5 CLINICAL PHASE 2/3 Newly Diagnosed #ASH20SU #ASH20 #mmsm
-GRIFFIN Update (https://t.co/UBT5mcwA7Y)
-EMN02/HO95 Upda…",true
